event_id,source,year,month,day,region,district,municipality,cause,deaths,missing,injured,people_affected,houses_destroyed,houses_affected,evacuated,roads_damaged_km,transport_affected,latitude,longitude,district_area_sq_km,elevation_m,terrain_relief_m,households_2011,population_2011,population_density_2011,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_30d_mm,rainy_days_7d,rainfall_7d_anomaly,basin_id,sub_basin_area_sq_km,upstream_area_sq_km,distance_to_outlet_km,basin_order,nearest_river_distance_km,river_average_discharge_cms,river_upstream_area_sq_km,river_strahler_order,local_elevation_m,local_relief_m,basin_rainfall_1d_mean_mm,basin_rainfall_1d_max_mm,basin_rainfall_3d_mean_mm,basin_rainfall_3d_max_mm,basin_rainfall_7d_mean_mm,basin_rainfall_7d_max_mm,basin_rainfall_3d_spread_mm,casualty_label_known,housing_label_known,transport_label_known,severe_label_known
episode-d5466d4f8ccc38a4764d,UNDRR DesInventar Nepal,2009,10,9,Far Western Region,Baitadi,SHARMALI,HEAVY RAINS,0,1,0,0,0,0,0,0.0,False,29.507517,80.573207,1498.53,1565.0,543.0,45191.0,250898.0,167.42941415920936,0.0,10.05,108.9,203.35,5.0,23.787,4060840120,19506.7,19506.7,1389.6,4.0,0.3752,4.232,112.3,3.0,1565.0,403.0,0.0,0.0,11.91,13.1,85.873,108.9,1.19,True,True,True,True
episode-35f37545d553d5e0f028,UNDRR DesInventar Nepal,2009,10,9,Far Western Region,Baitadi,UDAYADEB,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,29.507517,80.573207,1498.53,1565.0,543.0,45191.0,250898.0,167.42941415920936,0.0,10.05,108.9,203.35,5.0,23.787,4060840120,19506.7,19506.7,1389.6,4.0,0.3752,4.232,112.3,3.0,1565.0,403.0,0.0,0.0,11.91,13.1,85.873,108.9,1.19,True,True,True,True
episode-b7a4e6b47bbd91335294,UNDRR DesInventar Nepal,2009,10,10,Far Western Region,Bajhang,Luyanta,RAIN,1,0,0,0,0,0,0,0.0,False,29.708172,81.180534,3470.88,3863.0,2513.0,33786.0,195159.0,56.227527312958095,0.0,0.3,94.49,140.88,4.0,23.421,4060799160,7395.8,7395.8,1612.2,4.0,0.7258,0.174,3.7,1.0,3863.0,587.0,0.0,0.0,0.3,0.3,94.49,94.49,0.0,True,True,True,True
episode-6090d09cd9aa62843181,UNDRR DesInventar Nepal,2009,10,10,Far Western Region,Bajhang,Syandi,RAIN,1,0,0,0,0,0,0,0.0,False,29.708172,81.180534,3470.88,3863.0,2513.0,33786.0,195159.0,56.227527312958095,0.0,0.3,94.49,140.88,4.0,23.421,4060799160,7395.8,7395.8,1612.2,4.0,0.7258,0.174,3.7,1.0,3863.0,587.0,0.0,0.0,0.3,0.3,94.49,94.49,0.0,True,True,True,True
episode-ab670f6d22efdfa5f767,UNDRR DesInventar Nepal,2009,10,10,Mid-Western Region,Bardiya,DAULATPUR,HEAVY RAINS,0,0,0,0,0,250,0,0.0,False,28.383594,81.403246,2008.63,197.0,222.0,83176.0,426576.0,212.37161647491075,0.0,1.07,135.02,207.2,5.0,20.015,4060883690,24816.1,97223.6,1010.5,3.0,0.868,0.333,13.8,1.0,197.0,29.0,0.0,0.0,1.693,2.35,126.827,135.02,0.657,True,True,True,True
episode-00c3e2da6b5f00abda2b,UNDRR DesInventar Nepal,2009,10,10,Mid-Western Region,Bardiya,DHODHARI,HEAVY RAINS,0,0,0,0,0,25,0,0.0,False,28.383594,81.403246,2008.63,197.0,222.0,83176.0,426576.0,212.37161647491075,0.0,1.07,135.02,207.2,5.0,20.015,4060883690,24816.1,97223.6,1010.5,3.0,0.868,0.333,13.8,1.0,197.0,29.0,0.0,0.0,1.693,2.35,126.827,135.02,0.657,True,True,True,True
episode-d80ec9359c684f54772e,UNDRR DesInventar Nepal,2009,10,10,Mid-Western Region,Bardiya,GULARIYA,HEAVY RAINS,1,1,0,0,0,0,0,0.0,False,28.383594,81.403246,2008.63,197.0,222.0,83176.0,426576.0,212.37161647491075,0.0,1.07,135.02,207.2,5.0,20.015,4060883690,24816.1,97223.6,1010.5,3.0,0.868,0.333,13.8,1.0,197.0,29.0,0.0,0.0,1.693,2.35,126.827,135.02,0.657,True,True,True,True
episode-246ce50c6f2f1a7f5af9,UNDRR DesInventar Nepal,2009,10,10,Mid-Western Region,Bardiya,KHAIRI CHANDANPUR,HEAVY RAINS,0,0,0,0,0,175,0,0.0,False,28.383594,81.403246,2008.63,197.0,222.0,83176.0,426576.0,212.37161647491075,0.0,1.07,135.02,207.2,5.0,20.015,4060883690,24816.1,97223.6,1010.5,3.0,0.868,0.333,13.8,1.0,197.0,29.0,0.0,0.0,1.693,2.35,126.827,135.02,0.657,True,True,True,True
episode-daa2a3239a75e1dba672,UNDRR DesInventar Nepal,2009,10,10,Mid-Western Region,Bardiya,MANAU,HEAVY RAINS,0,0,0,0,0,200,0,0.0,False,28.383594,81.403246,2008.63,197.0,222.0,83176.0,426576.0,212.37161647491075,0.0,1.07,135.02,207.2,5.0,20.015,4060883690,24816.1,97223.6,1010.5,3.0,0.868,0.333,13.8,1.0,197.0,29.0,0.0,0.0,1.693,2.35,126.827,135.02,0.657,True,True,True,True
episode-02fb600ee2d705fdea11,UNDRR DesInventar Nepal,2009,10,10,Mid-Western Region,Bardiya,PATABHAR,HEAVY RAINS,0,0,0,0,0,60,0,0.0,False,28.383594,81.403246,2008.63,197.0,222.0,83176.0,426576.0,212.37161647491075,0.0,1.07,135.02,207.2,5.0,20.015,4060883690,24816.1,97223.6,1010.5,3.0,0.868,0.333,13.8,1.0,197.0,29.0,0.0,0.0,1.693,2.35,126.827,135.02,0.657,True,True,True,True
episode-f2e0d6eb7ebd9a95fb95,UNDRR DesInventar Nepal,2009,10,10,Mid-Western Region,Bardiya,SURYA PATUWA,HEAVY RAINS,0,0,0,0,0,150,0,0.0,False,28.383594,81.403246,2008.63,197.0,222.0,83176.0,426576.0,212.37161647491075,0.0,1.07,135.02,207.2,5.0,20.015,4060883690,24816.1,97223.6,1010.5,3.0,0.868,0.333,13.8,1.0,197.0,29.0,0.0,0.0,1.693,2.35,126.827,135.02,0.657,True,True,True,True
episode-973b43afa64f8a958871,UNDRR DesInventar Nepal,2009,10,10,Mid-Western Region,Surkhet,KUNATHARI,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,28.641059,81.588142,2495.6,1330.0,612.0,72863.0,350804.0,140.56900144253888,0.0,1.07,135.02,207.2,5.0,20.015,4060806930,13845.3,13845.7,1540.1,4.0,2.1353,0.125,4.7,1.0,1330.0,192.0,0.0,0.0,4.087,11.28,103.802,136.8,7.193,True,True,True,True
episode-efd9e8ff25c547699bbe,UNDRR DesInventar Nepal,2009,10,17,Central Region,Sindhupalchoke,Tatopani,HEAVY RAINS,0,0,0,211,6,4,0,0.0,False,27.91462,85.741847,2498.42,2114.0,1717.0,66688.0,287798.0,115.19200134484994,0.0,0.0,0.0,47.9,0.0,0.0,4060863940,18194.2,18195.0,814.5,4.0,0.4434,0.409,9.5,1.0,2114.0,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
episode-582369e62763014033e4,UNDRR DesInventar Nepal,2010,4,15,Mid-Western Region,Jumla,KALIKA KHETU,OTHER,1,0,0,0,0,0,0,0.0,False,29.271699,82.219126,2563.26,2523.0,1341.0,19303.0,108921.0,42.493153250157995,0.0,0.0,0.0,0.0,0.0,0.0,4060799260,22731.7,22732.3,1612.2,3.0,0.3261,13.494,428.5,3.0,2523.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
episode-80371995b4e267ec9f2b,UNDRR DesInventar Nepal,2010,4,17,Mid-Western Region,Mugu,NATHARPR,HEAVY RAINS,0,0,0,189,35,0,0,0.0,False,29.618007,82.372416,3241.43,3930.0,1792.0,9619.0,55286.0,17.056052421307882,0.0,0.0,0.0,0.0,0.0,0.0,4060799260,22731.7,22732.3,1612.2,3.0,1.5817,0.223,8.0,1.0,3930.0,1067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,True
episode-d6a0acf26bf9e82a9891,UNDRR DesInventar Nepal,2010,4,18,Western Region,Tanahu,SYAMGHA,OTHER,1,0,0,0,0,0,0,0.0,False,27.955148,84.253279,1578.43,651.0,199.0,78309.0,323288.0,204.81617810102443,0.06,0.1,0.1,0.1,0.0,0.025,4060905060,42541.3,42541.3,808.3,3.0,0.3392,100.364,1517.9,4.0,651.0,323.0,0.053,0.17,0.066,0.19,0.069,0.2,0.124,True,True,True,True
episode-e6e6690922341f21f438,UNDRR DesInventar Nepal,2010,5,8,Western Region,Kapilbastu,UNKNOWN,RAIN,0,0,0,24,0,0,0,0.0,False,27.627685,82.983453,1656.76,104.0,35.0,91321.0,571936.0,345.2135493372607,0.0,6.03,13.81,20.58,3.0,1.699,4060883570,25313.5,25313.6,1010.3,4.0,0.1892,5.348,177.2,3.0,104.0,12.0,0.0,0.0,7.224,9.34,13.428,16.71,2.116,True,True,True,True
episode-c9d85ca100b14af910e1,UNDRR DesInventar Nepal,2010,5,17,Central Region,Sindhuli,Ranichuri,HEAVY RAINS,1,0,1,0,0,0,0,0.0,False,27.201127,85.946532,2491.64,540.0,787.0,57581.0,296192.0,118.87431571174007,0.49,2.04,2.79,36.03,1.0,0.217,4060900840,14880.1,63141.5,641.4,3.0,1.6156,0.997,32.1,2.0,540.0,294.0,2.718,5.42,6.394,11.55,9.404,17.43,5.156,True,True,True,True
episode-b4374afe84b4491989b3,UNDRR DesInventar Nepal,2010,5,19,Eastern Region,Ilam,AMCHOK,HEAVY RAINS,0,3,0,0,0,0,0,0.0,False,26.880835,87.904137,1692.02,640.0,1181.0,64502.0,290254.0,171.54288956395314,0.96,8.52,23.77,103.5,4.0,1.116,4060921230,13486.5,13486.6,433.3,3.0,0.4904,5.269,128.7,3.0,660.0,220.0,1.49,2.18,8.653,10.08,24.913,28.72,1.427,True,True,True,True
episode-a78db1c8a66ccaacdf39,UNDRR DesInventar Nepal,2010,5,29,Eastern Region,Udayapur,Hadiya,RAIN,0,0,0,270,0,0,0,0.0,False,26.902758,86.683622,2306.45,1037.0,610.0,66557.0,317532.0,137.6713130568623,1.78,4.73,36.49,93.15,5.0,2.836,4060900840,14880.1,63141.5,641.4,3.0,1.0054,0.57,21.1,1.0,1037.0,619.0,2.108,4.05,6.294,10.66,43.188,61.9,4.366,True,True,True,True
episode-ffacdfa3984e7b5c3faa,UNDRR DesInventar Nepal,2010,6,3,Far Western Region,Darchula,Sunseta,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,29.891945,80.793678,2347.81,3943.0,2377.0,24618.0,133274.0,56.76524079887214,0.01,0.01,0.65,13.02,0.0,0.085,4060840120,19506.7,19506.7,1389.6,4.0,2.339,0.179,4.7,1.0,3943.0,313.0,0.017,0.04,0.017,0.04,0.613,0.68,0.023,True,True,True,True
episode-a05be03e696111353430,UNDRR DesInventar Nepal,2010,6,16,Western Region,Parbat,SHIVALAYA,HEAVY RAINS,0,0,0,65,0,12,0,0.0,False,28.211013,83.680862,543.16,725.0,964.0,35719.0,146590.0,269.8836438618455,7.43,9.47,53.21,66.06,4.0,1.792,4060905060,42541.3,42541.3,808.3,3.0,0.0723,36.872,595.2,4.0,725.0,217.0,5.103,8.98,6.986,12.41,35.52,55.93,5.424,True,True,True,True
episode-e65dd84b45fb238ce9bd,UNDRR DesInventar Nepal,2010,6,19,Eastern Region,Saptari,BHARDAHA,RAIN,0,0,0,0,0,0,0,0.0,True,26.59784,86.748597,1286.09,103.0,250.0,121098.0,639284.0,497.0756323429931,6.03,33.46,47.4,107.86,6.0,1.452,4060900840,14880.1,63141.5,641.4,3.0,0.3527,1.656,71.2,2.0,103.0,10.0,8.074,13.01,29.542,34.56,55.006,76.13,5.018,True,True,True,True
episode-2c4c588464f438884693,UNDRR DesInventar Nepal,2010,6,19,Western Region,Syangja,ARUCHAUR,HEAVY RAINS,2,0,0,0,0,0,0,0.0,False,28.020968,83.805249,1041.94,1291.0,937.0,68881.0,289148.0,277.5092615697641,11.14,24.75,38.17,88.98,6.0,1.285,4060905060,42541.3,42541.3,808.3,3.0,1.4008,0.372,6.3,1.0,1291.0,311.0,5.191,11.14,25.816,42.48,39.748,58.29,16.664,True,True,True,True
episode-be655ddaefa11dcb4e53,UNDRR DesInventar Nepal,2010,6,20,Eastern Region,Jhapa,DAMAK MUN.,RAIN,1,0,0,0,0,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,23.33,49.62,119.41,291.6,7.0,2.305,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,15.523,23.33,39.35,49.62,101.31,119.41,10.27,True,True,True,True
episode-5b7d77d995f773c36db3,UNDRR DesInventar Nepal,2010,6,21,Eastern Region,Jhapa,KHAJURGANCHHI,RAIN,1,0,0,0,0,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,21.39,68.48,129.72,312.55,7.0,2.504,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,16.063,21.39,52.563,68.48,108.537,129.72,15.917,True,True,True,True
episode-369d98c0fe33ab3c4c85,UNDRR DesInventar Nepal,2010,6,21,Eastern Region,Udayapur,Katari,HEAVY RAINS,0,0,0,1000,0,0,0,0.0,False,26.902758,86.683622,2306.45,1037.0,610.0,66557.0,317532.0,137.6713130568623,0.78,6.2,45.14,107.79,5.0,1.571,4060900840,14880.1,63141.5,641.4,3.0,1.0054,0.57,21.1,1.0,1037.0,619.0,4.318,8.22,15.676,27.73,53.398,76.21,12.054,True,True,True,True
episode-cb29eefee54e1c995ffd,UNDRR DesInventar Nepal,2010,6,21,Eastern Region,Udayapur,Risku,RAIN,0,0,0,1000,0,0,0,0.0,False,26.902758,86.683622,2306.45,1037.0,610.0,66557.0,317532.0,137.6713130568623,0.78,6.2,45.14,107.79,5.0,1.571,4060900840,14880.1,63141.5,641.4,3.0,1.0054,0.57,21.1,1.0,1037.0,619.0,4.318,8.22,15.676,27.73,53.398,76.21,12.054,True,True,True,True
episode-8e742e0e8eded3b55c81,UNDRR DesInventar Nepal,2010,6,21,Eastern Region,Udayapur,Tribeni,RAIN,0,0,0,1000,0,0,0,0.0,False,26.902758,86.683622,2306.45,1037.0,610.0,66557.0,317532.0,137.6713130568623,0.78,6.2,45.14,107.79,5.0,1.571,4060900840,14880.1,63141.5,641.4,3.0,1.0054,0.57,21.1,1.0,1037.0,619.0,4.318,8.22,15.676,27.73,53.398,76.21,12.054,True,True,True,True
episode-a9930d27a0145ac5ae92,UNDRR DesInventar Nepal,2010,6,22,Eastern Region,Jhapa,ARJUNDHARA,HEAVY RAINS,0,0,0,32,6,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,20.96,65.68,144.41,314.7,7.0,2.787,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,17.16,20.96,48.747,65.68,121.55,144.41,16.933,True,True,True,True
episode-c414b63aa0bad5bbd557,UNDRR DesInventar Nepal,2010,6,22,Eastern Region,Jhapa,BHADRAPUR MUN.,HEAVY RAINS,0,0,0,248,46,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,20.96,65.68,144.41,314.7,7.0,2.787,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,17.16,20.96,48.747,65.68,121.55,144.41,16.933,True,True,True,True
episode-10fb314f0b5b46de3a2b,UNDRR DesInventar Nepal,2010,6,22,Eastern Region,Jhapa,CHANDRAGADHI,HEAVY RAINS,0,0,0,178,33,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,20.96,65.68,144.41,314.7,7.0,2.787,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,17.16,20.96,48.747,65.68,121.55,144.41,16.933,True,True,True,True
episode-3b0ca180fd5742225155,UNDRR DesInventar Nepal,2010,6,22,Eastern Region,Jhapa,DHAIJAN,HEAVY RAINS,0,0,0,65,12,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,20.96,65.68,144.41,314.7,7.0,2.787,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,17.16,20.96,48.747,65.68,121.55,144.41,16.933,True,True,True,True
episode-2bfbd2993489bbad4a13,UNDRR DesInventar Nepal,2010,6,22,Eastern Region,Jhapa,DUHAGADHI,HEAVY RAINS,0,0,0,1312,243,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,20.96,65.68,144.41,314.7,7.0,2.787,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,17.16,20.96,48.747,65.68,121.55,144.41,16.933,True,True,True,True
episode-e10955043e351438e044,UNDRR DesInventar Nepal,2010,6,22,Eastern Region,Jhapa,MAHABHARA,HEAVY RAINS,0,0,0,540,0,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,20.96,65.68,144.41,314.7,7.0,2.787,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,17.16,20.96,48.747,65.68,121.55,144.41,16.933,True,True,True,True
episode-557f5a731a4bc3d7f7e1,UNDRR DesInventar Nepal,2010,6,22,Eastern Region,Jhapa,SHARANMATI,RAIN,2,0,0,400,0,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,20.96,65.68,144.41,314.7,7.0,2.787,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,17.16,20.96,48.747,65.68,121.55,144.41,16.933,True,True,True,True
episode-3bbfd1301f0c0111aede,UNDRR DesInventar Nepal,2010,6,22,Eastern Region,Jhapa,TOPGANCHHI,HEAVY RAINS,0,0,0,810,0,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,20.96,65.68,144.41,314.7,7.0,2.787,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,17.16,20.96,48.747,65.68,121.55,144.41,16.933,True,True,True,True
episode-51e6a5d6fab03be2e541,UNDRR DesInventar Nepal,2010,6,22,Eastern Region,Jhapa,UNKNOWN,HEAVY RAINS,0,0,0,297,55,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,20.96,65.68,144.41,314.7,7.0,2.787,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,17.16,20.96,48.747,65.68,121.55,144.41,16.933,True,True,True,True
episode-5638eebce90d1fbea12f,UNDRR DesInventar Nepal,2010,6,22,Eastern Region,Sunsari,Dharan Municiplality,RAIN,0,0,0,237,15,29,0,0.0,False,26.650283,87.172487,1197.25,93.0,22.0,162407.0,763487.0,637.7005637920233,8.65,14.76,70.09,136.73,7.0,2.229,4060911800,8677.3,88185.0,521.8,3.0,0.7224,0.355,12.9,1.0,93.0,4.0,8.65,8.65,14.76,14.76,70.09,70.09,0.0,True,True,True,True
episode-d2b70d49ad823281dc54,UNDRR DesInventar Nepal,2010,6,22,Eastern Region,Udayapur,Bhalaya Dada,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,26.902758,86.683622,2306.45,1037.0,610.0,66557.0,317532.0,137.6713130568623,3.96,5.95,48.31,87.37,6.0,1.681,4060900840,14880.1,63141.5,641.4,3.0,1.0054,0.57,21.1,1.0,1037.0,619.0,6.826,12.0,14.428,26.72,58.39,84.71,12.292,True,True,True,True
episode-79b9a63642346272b830,UNDRR DesInventar Nepal,2010,6,22,Eastern Region,Udayapur,UNKNOWN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,26.902758,86.683622,2306.45,1037.0,610.0,66557.0,317532.0,137.6713130568623,3.96,5.95,48.31,87.37,6.0,1.681,4060900840,14880.1,63141.5,641.4,3.0,1.0054,0.57,21.1,1.0,1037.0,619.0,6.826,12.0,14.428,26.72,58.39,84.71,12.292,True,True,True,True
episode-fd4d23ad842927808bfc,UNDRR DesInventar Nepal,2010,6,23,Central Region,Kathmandu,CHAPALI  BHADRAKALI,HEAVY RAINS,2,0,0,11,0,0,0,0.0,False,27.727985,85.349652,415.64,1309.0,971.0,436344.0,1744240.0,4196.516215956116,8.14,10.74,57.13,89.34,6.0,2.009,4060901970,9894.8,9894.8,637.4,4.0,0.2392,1.367,34.8,2.0,1309.0,34.0,10.66,10.66,13.1,13.1,55.46,55.46,0.0,True,True,True,True
episode-898a58a5f723b10d4ba3,UNDRR DesInventar Nepal,2010,6,23,Mid-Western Region,Rukum,MAGMA,HEAVY RAINS,0,0,0,38,7,0,0,0.0,False,28.701123,82.665748,2908.02,2547.0,620.0,41856.0,208567.0,71.72130865674927,6.5,8.15,17.89,76.45,4.0,0.551,4060806930,13845.3,13845.7,1540.1,4.0,1.7764,0.461,17.7,2.0,2547.0,958.0,4.685,8.64,6.825,12.58,16.967,30.38,5.755,True,True,True,True
episode-2db6cb49a145f5896f99,UNDRR DesInventar Nepal,2010,6,27,Eastern Region,Jhapa,DAMAK MUN.,RAIN,0,0,0,5,0,1,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,48.03,70.02,138.28,355.27,7.0,2.669,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,38.727,48.03,55.433,70.02,108.01,138.28,14.587,True,True,True,True
episode-c8db14712a1e0c5cee8b,UNDRR DesInventar Nepal,2010,6,27,Eastern Region,Okhaldhunga,BIGUTAR,HEAVY RAINS,0,0,0,216,0,0,0,0.0,False,27.329197,86.421085,1080.38,975.0,1478.0,32502.0,147984.0,136.9740276569355,2.38,5.98,15.29,71.42,5.0,0.691,4060863940,18194.2,18195.0,814.5,4.0,0.0208,1.006,27.8,2.0,975.0,442.0,2.366,5.53,5.894,18.91,15.124,35.39,13.016,True,True,True,True
episode-f5b7a790b8e53cdb3e1a,UNDRR DesInventar Nepal,2010,6,28,Central Region,Mahotari,Kisan Nagar,RAIN,0,0,0,5400,1000,0,0,0.0,True,26.878946,85.822202,1004.92,105.0,73.0,111316.0,627580.0,624.5074234764957,0.46,8.7,25.39,96.69,6.0,0.884,4060901010,6457.1,6457.2,641.4,4.0,0.9077,0.455,20.5,1.0,105.0,11.0,0.485,0.51,9.145,9.59,28.38,31.37,0.445,True,True,True,True
episode-15c5a74714aa7758d89b,UNDRR DesInventar Nepal,2010,6,28,Central Region,Mahotari,Sigyahi,RAIN,0,0,0,162,0,30,0,0.0,False,26.878946,85.822202,1004.92,105.0,73.0,111316.0,627580.0,624.5074234764957,0.46,8.7,25.39,96.69,6.0,0.884,4060901010,6457.1,6457.2,641.4,4.0,0.9077,0.455,20.5,1.0,105.0,11.0,0.485,0.51,9.145,9.59,28.38,31.37,0.445,True,True,True,True
episode-6bc673c0b705bc001cb1,UNDRR DesInventar Nepal,2010,6,29,Eastern Region,Jhapa,SURUNGA,RAIN,1,0,0,0,0,0,0,0.0,False,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,0.91,59.16,107.06,351.48,6.0,2.066,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,1.2,2.22,48.833,59.16,84.893,107.06,10.327,True,True,True,True
episode-d93999972cdc218f1e36,UNDRR DesInventar Nepal,2010,7,2,Far Western Region,Kanchanpur,MAHENDRA NAGAR N.P.,RAIN,0,0,0,135,0,25,0,0.0,False,28.861736,80.323295,1624.09,208.0,47.0,82152.0,451248.0,277.8466710588699,0.11,23.8,25.96,45.39,3.0,0.449,4060839990,7333.8,52899.9,1389.7,3.0,0.7756,0.488,20.7,1.0,208.0,14.0,0.243,0.32,19.69,23.8,24.687,25.96,4.11,True,True,True,True
episode-69f416ba5a194df13844,UNDRR DesInventar Nepal,2010,7,5,Western Region,Lamjung,GAUN SHAHAR,HEAVY RAINS,0,0,0,64,10,0,0,0.0,True,28.288949,84.432311,1669.36,2308.0,1718.0,42079.0,167724.0,100.47203718790435,0.05,0.44,9.49,72.96,3.0,0.266,4060905060,42541.3,42541.3,808.3,3.0,1.7007,1.368,20.4,1.0,2308.0,564.0,0.209,0.83,1.213,2.87,15.662,23.81,1.657,True,True,True,True
episode-1baaaf7e1ead6c612a8a,UNDRR DesInventar Nepal,2010,7,5,Central Region,Nuwakot,KHANI GAUN,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,27.914847,85.237692,1197.91,916.0,998.0,59215.0,277471.0,231.62925428454557,0.11,0.71,12.71,98.12,3.0,0.291,4060905060,42541.3,42541.3,808.3,3.0,0.9506,14.544,354.9,3.0,916.0,356.0,0.209,0.83,1.213,2.87,15.662,23.81,1.657,True,True,True,True
episode-3ff90546cb39c791b759,UNDRR DesInventar Nepal,2010,7,6,Central Region,Bara,BHARATGANJ,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,27.107692,85.072904,1277.31,114.0,64.0,108635.0,687708.0,538.4033633182235,0.06,0.94,15.1,124.96,3.0,0.23,4060909770,12984.7,12984.8,638.8,3.0,0.4116,3.176,105.2,2.0,114.0,8.0,0.05,0.06,0.875,0.94,15.21,15.32,0.065,True,True,True,True
episode-e488c342a324fbf6af0e,UNDRR DesInventar Nepal,2010,7,10,Far Western Region,Bajhang,UNKNOWN,HEAVY RAINS,3,0,0,0,0,0,0,0.0,False,29.708172,81.180534,3470.88,3863.0,2513.0,33786.0,195159.0,56.227527312958095,2.33,4.14,66.02,117.08,5.0,2.096,4060799160,7395.8,7395.8,1612.2,4.0,0.7258,0.174,3.7,1.0,3863.0,587.0,2.33,2.33,4.14,4.14,66.02,66.02,0.0,True,True,True,True
episode-189f625468d84b6a4a85,UNDRR DesInventar Nepal,2010,7,10,Central Region,Mahotari,Bhrampura,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,26.878946,85.822202,1004.92,105.0,73.0,111316.0,627580.0,624.5074234764957,28.0,45.39,61.01,167.6,7.0,1.172,4060901010,6457.1,6457.2,641.4,4.0,0.9077,0.455,20.5,1.0,105.0,11.0,33.095,38.19,49.985,54.58,65.315,69.62,4.595,True,True,True,True
episode-8896d341cf6e37ea3b13,UNDRR DesInventar Nepal,2010,7,10,Western Region,Tanahu,POKHARI_BHANJYANG,HEAVY RAINS,0,0,0,119,12,8,0,0.0,False,27.955148,84.253279,1578.43,651.0,199.0,78309.0,323288.0,204.81617810102443,27.24,43.3,43.94,152.9,3.0,0.894,4060905060,42541.3,42541.3,808.3,3.0,0.3392,100.364,1517.9,4.0,651.0,323.0,24.647,37.49,39.572,54.15,40.578,55.21,14.578,True,True,True,True
episode-ac4e2f59450721359b5f,UNDRR DesInventar Nepal,2010,7,11,Eastern Region,Jhapa,MAHABHARA,RAIN,1,0,0,102,10,0,0,0.0,True,26.584175,87.915806,1610.21,99.0,46.0,184552.0,812650.0,504.6857242223064,15.85,96.59,187.22,586.03,7.0,2.039,4060921230,13486.5,13486.6,433.3,3.0,1.168,12.943,293.3,3.0,99.0,6.0,15.69,18.45,89.35,96.59,171.477,187.22,7.24,True,True,True,True
