event_id,source,year,month,day,region,district,municipality,cause,deaths,missing,injured,people_affected,houses_destroyed,houses_affected,evacuated,roads_damaged_km,transport_affected,latitude,longitude,district_area_sq_km,elevation_m,terrain_relief_m,households_2011,population_2011,population_density_2011,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,rainfall_30d_mm,rainy_days_7d,rainfall_7d_anomaly,basin_id,sub_basin_area_sq_km,upstream_area_sq_km,distance_to_outlet_km,basin_order,nearest_river_distance_km,river_average_discharge_cms,river_upstream_area_sq_km,river_strahler_order,local_elevation_m,local_relief_m,casualty_label_known,housing_label_known,transport_label_known,severe_label_known
episode-e8d6e61d6bc94ec0c83d,UNDRR DesInventar Nepal,2010,8,26,Far Western Region,Kanchanpur,SANKARPUR,HEAVY RAINS,0,0,0,70,0,13,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-8fd316f361ff06937de3,UNDRR DesInventar Nepal,2010,8,26,Far Western Region,Kanchanpur,TRIBHUWANBAST,HEAVY RAINS,0,0,0,48,0,9,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-9809dfb995e38f5372c5,UNDRR DesInventar Nepal,2010,8,26,Central Region,Sindhuli,UNKNOWN,RAIN,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-afc61e39a92e792e9f10,UNDRR DesInventar Nepal,2010,8,26,Eastern Region,Sunsari,Mahendranagar,HEAVY RAINS,0,0,0,45,2,4,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-2638eafe3e4dbe6d0120,UNDRR DesInventar Nepal,2010,8,27,Central Region,Bara,BHALUHI BHARWALIYA,RAIN,0,1,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-e72e3fd63557ea6ee275,UNDRR DesInventar Nepal,2010,8,27,Central Region,Bara,MANAHARWA,RAIN,0,0,0,162,0,30,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-7da5fccef30c13fc0fbe,UNDRR DesInventar Nepal,2010,8,27,Central Region,Bara,RATNAPURI,RAIN,0,0,0,135,0,25,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-9bbd92e45c234e13974f,UNDRR DesInventar Nepal,2010,8,27,Eastern Region,Jhapa,MECHI MUN.,RAIN,0,0,0,810,0,150,0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-00394821553dfc108efa,UNDRR DesInventar Nepal,2010,8,27,Eastern Region,Jhapa,UNKNOWN,RAIN,0,0,0,788,102,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-6db0066953ea0c3456de,UNDRR DesInventar Nepal,2010,8,27,Far Western Region,Kailali,UNKNOWN,OTHER,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-82a44e4b27fbbdd5cc79,UNDRR DesInventar Nepal,2010,8,27,Eastern Region,Khotang,Chyasmitar,RAIN,1,0,1,59,14,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-f6553c61569cb547ebe5,UNDRR DesInventar Nepal,2010,8,27,Eastern Region,Morang,Belbari,RAIN,0,0,0,43,0,8,43,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-37e6e18dd14a6ee4d64b,UNDRR DesInventar Nepal,2010,8,27,Eastern Region,Morang,Itahara,RAIN,1,0,0,1890,0,50,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-d31f1d23113e4a06fc9b,UNDRR DesInventar Nepal,2010,8,27,Eastern Region,Morang,Madhumalla,RAIN,0,0,0,324,0,60,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-a946637cd1ecdda94ca8,UNDRR DesInventar Nepal,2010,8,27,Eastern Region,Morang,Urlabari,RAIN,0,0,0,11,2,0,0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-e3cc68b1bad3a9fda3e4,UNDRR DesInventar Nepal,2010,8,27,Eastern Region,Sunsari,Mahendranagar,HEAVY RAINS,0,0,0,92,17,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-9ae52c80c4403eb9a0e0,UNDRR DesInventar Nepal,2010,8,28,Central Region,Dolakha,Orang,HEAVY RAINS,0,0,0,86,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-28d4c32dd2fa92cba652,UNDRR DesInventar Nepal,2010,8,28,Western Region,Nawalparasi,UNKNOWN,OTHER,1,0,0,729,20,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-8f4425d9cdd18d2ad7aa,UNDRR DesInventar Nepal,2010,8,28,Central Region,Rautahat,UNKNOWN,HEAVY RAINS,0,0,0,27,5,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-c070ae82b27872c8ba7a,UNDRR DesInventar Nepal,2010,8,28,Eastern Region,Sunsari,Mahendranagar,HEAVY RAINS,0,0,0,27,5,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-bfd3c24177261c411a3a,UNDRR DesInventar Nepal,2010,8,31,Central Region,Dhading,JHARLANG,HEAVY RAINS,0,0,0,5000,0,0,0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-018ab6ac82ccefd86314,UNDRR DesInventar Nepal,2010,8,31,Central Region,Makwanpur,PADAM POKHARI,HEAVY RAINS,2,0,2,227,11,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-06c8d41ea1475ddec955,UNDRR DesInventar Nepal,2010,8,31,Mid-Western Region,Rukum,GOTAME_KOT,RAIN,0,0,0,335,0,62,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-29a4851301958d134961,UNDRR DesInventar Nepal,2010,9,1,Central Region,Ramechhap,Tokarpur,RAIN,0,0,0,5,1,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-11acc197aaab6489d716,UNDRR DesInventar Nepal,2010,9,3,Western Region,Kapilbastu,BANGANGA,RAIN,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-5f3d210df1462ab5540e,UNDRR DesInventar Nepal,2010,9,4,Far Western Region,Dadeldhura,JOGBUDA,RAIN,0,0,0,189,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-7ed400b2e38f3995bfed,UNDRR DesInventar Nepal,2010,9,4,Mid-Western Region,Dailekh,TALIJAISI,HEAVY RAINS,0,0,1,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-3a7b3ab71a240594a9b7,UNDRR DesInventar Nepal,2010,9,6,Mid-Western Region,Humla,SIMIKOT,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-0ceb4734f60a973eb2fb,UNDRR DesInventar Nepal,2010,9,6,Central Region,Sindhuli,Ranibas,OTHER,3,2,0,10,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-4fdc8ee96a27f01fa5f6,UNDRR DesInventar Nepal,2010,9,7,Western Region,Nawalparasi,SUKRAULI,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-fdc69f7d0a75b196928c,UNDRR DesInventar Nepal,2010,9,8,Far Western Region,Dadeldhura,MASHTAMANDAU,HEAVY RAINS,4,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-7c3df57468d8a688ebf4,UNDRR DesInventar Nepal,2010,9,10,Far Western Region,Kanchanpur,CHANDANI,HEAVY RAINS,0,0,20,1965,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-91254a4bad7a2de64749,UNDRR DesInventar Nepal,2010,9,10,Western Region,Myagdi,RAKHU_PIPLE,OTHER,0,2,0,0,0,0,0,300.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-9507814317c9b0ec3974,UNDRR DesInventar Nepal,2010,9,12,Western Region,Mustang,UNKNOWN,HEAVY RAINS,0,0,0,11,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-98f37caad91be90a9a21,UNDRR DesInventar Nepal,2010,9,12,Western Region,Myagdi,RAKHU_PIPLE,HEAVY RAINS,2,0,0,81,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-2ad38426e6d4a14993c0,UNDRR DesInventar Nepal,2010,9,14,Central Region,Dhading,GUMDI,HEAVY RAINS,1,0,0,5,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-91b987ccca0e1cbb095a,UNDRR DesInventar Nepal,2010,9,14,Eastern Region,Sankhuwasabha,Nundhaki,RAIN,0,0,0,16,3,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-85f11edbef336808f52a,UNDRR DesInventar Nepal,2010,9,15,Far Western Region,Dadeldhura,MASHTAMANDAU,HEAVY RAINS,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-60163485ecd144bb7adb,UNDRR DesInventar Nepal,2010,9,16,Eastern Region,Khotang,Chisapani,HEAVY RAINS,1,0,0,21,2,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-5a6c27ddb148e6516715,UNDRR DesInventar Nepal,2010,9,18,Western Region,Tanahu,UNKNOWN,OTHER,0,0,0,5,1,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-2634bfdbe5910cfcb7fb,UNDRR DesInventar Nepal,2010,9,19,Far Western Region,Kanchanpur,MAHENDRA NAGAR N.P.,HEAVY RAINS,0,0,0,664,0,123,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-6e1e30653da55cf180a8,UNDRR DesInventar Nepal,2010,9,19,Western Region,Palpa,KOLDADA,HEAVY RAINS,0,0,0,59,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-2b1f42552ee71685fd57,UNDRR DesInventar Nepal,2010,9,19,Mid-Western Region,Rukum,ATHABISH_KOT,RAIN,0,0,0,54,0,10,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-47241fda41bec487920a,UNDRR DesInventar Nepal,2010,9,19,Central Region,Sindhupalchoke,Badegau,HEAVY RAINS,0,0,0,97,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-e28609c7b021ad68e9cb,UNDRR DesInventar Nepal,2010,9,21,Eastern Region,Udayapur,Katari,RAIN,2,0,0,5,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-abaa9585b8d85a2e6ffa,UNDRR DesInventar Nepal,2010,9,21,Eastern Region,Udayapur,Tapeshwari,RAIN,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-9995b1d76d9e6dfafb74,UNDRR DesInventar Nepal,2010,9,22,Eastern Region,Udayapur,Trijuga Municipality,HEAVY RAINS,0,0,0,540,24,76,0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-2c22889614037e1c3fa5,UNDRR DesInventar Nepal,2011,2,12,Western Region,Baglung,NARETHANTI,HEAVY RAINS,0,1,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-56a40bb3c8c69dbf497f,UNDRR DesInventar Nepal,2011,5,3,Central Region,Ramechhap,Manthali,RAIN,0,0,0,0,0,0,0,500.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-df63ad31904be13ac90f,UNDRR DesInventar Nepal,2011,5,8,Mid-Western Region,Salyan,UNKNOWN,RAIN,0,0,0,32,6,0,0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-ef79c32d6c45995071bc,UNDRR DesInventar Nepal,2011,5,14,Western Region,Baglung,TANGRAM,OTHER,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-4c36a66b67631ae2b43e,UNDRR DesInventar Nepal,2011,6,11,Central Region,Nuwakot,TARUKA,HEAVY RAINS,0,1,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-7668066926acaa4d1ac6,UNDRR DesInventar Nepal,2011,6,14,Western Region,Gorkha,UNKNOWN,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-a3e831b7d26552bf341d,UNDRR DesInventar Nepal,2011,6,19,Western Region,Arghakanchi,THADA,OTHER,1,0,1,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-0681279676b1e45b4eda,UNDRR DesInventar Nepal,2011,6,19,Western Region,Myagdi,MUNA,HEAVY RAINS,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-f33b9b0408ced2914fd9,UNDRR DesInventar Nepal,2011,6,22,Eastern Region,Taplejung,LELEP,OTHER,0,0,0,15,0,0,0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-38509529fc84b84559d2,UNDRR DesInventar Nepal,2011,6,23,Eastern Region,Khotang,Bakchola,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-bfc0f544226a6bebbbc7,UNDRR DesInventar Nepal,2011,6,24,Mid-Western Region,Jajarkot,Junga Thapachaur,RAIN,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-dff72130f7f25ca0422d,UNDRR DesInventar Nepal,2011,6,25,Central Region,Rasuwa,Haku,HEAVY RAINS,0,0,0,0,0,0,0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-a5f46da5a8b005bd0886,UNDRR DesInventar Nepal,2011,6,26,Eastern Region,Sunsari,Duhabi,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-524d022dc27f2bfc8cf6,UNDRR DesInventar Nepal,2011,6,26,Eastern Region,Udayapur,Tribeni,HEAVY RAINS,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-be01583722432fcf3c02,UNDRR DesInventar Nepal,2011,6,29,Central Region,Mahotari,Gauribas,RAIN,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-37ddade6be4a46aad612,UNDRR DesInventar Nepal,2011,6,29,Western Region,Mustang,TUKUCHE,RAIN,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-2007ff7d3980d5f7942f,UNDRR DesInventar Nepal,2011,6,30,Western Region,Nawalparasi,TRIBENI_SUSTA,RAIN,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-ae86f1faf6234649fdca,UNDRR DesInventar Nepal,2011,7,1,Western Region,Baglung,HUGDISHEER,HEAVY RAINS,0,0,0,5,0,2,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-85070eb966ba9a857e10,UNDRR DesInventar Nepal,2011,7,1,Central Region,Bhaktapur,BHAKTAPUR NP,HEAVY RAINS,0,0,1,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-a2b9ffabab9e07530cf2,UNDRR DesInventar Nepal,2011,7,1,Central Region,Chitawan,MANGALUR,HEAVY RAINS,0,0,0,378,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-0db17d29d34f98c656bf,UNDRR DesInventar Nepal,2011,7,1,Central Region,Chitawan,MEGHAULI,HEAVY RAINS,0,0,0,1375,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-84346c2630edf6fe8589,UNDRR DesInventar Nepal,2011,7,1,Central Region,Lalitpur,Saibu,HEAVY RAINS,0,0,1,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-904517fe2ec61120ea55,UNDRR DesInventar Nepal,2011,7,1,Central Region,Mahotari,UNKNOWN,HEAVY RAINS,2,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-358cf96993d3e71ad2a0,UNDRR DesInventar Nepal,2011,7,1,Western Region,Palpa,TANSEN  N.P.,RAIN,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-685106e0738bf892e59f,UNDRR DesInventar Nepal,2011,7,1,Western Region,Parbat,KHAULALAKURI,RAIN,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-805bbc00aac93715ad28,UNDRR DesInventar Nepal,2011,7,1,Mid-Western Region,Pyuthan,KHAWANG,HEAVY RAINS,0,1,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-df0cfd351e84408a3fc7,UNDRR DesInventar Nepal,2011,7,1,Western Region,Rupandehi,BUTAWAL_NP,HEAVY RAINS,0,0,0,16,3,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-035ba5fae13c3df38c9f,UNDRR DesInventar Nepal,2011,7,1,Western Region,Rupandehi,SHANKAR_NAGAR,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-3652aa9868d3b00774a4,UNDRR DesInventar Nepal,2011,7,1,Eastern Region,Saptari,BHARDAHA,RAIN,0,0,0,2700,0,500,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-16a33b8e45a64099f29e,UNDRR DesInventar Nepal,2011,7,1,Eastern Region,Saptari,GOBARGADHA,RAIN,0,0,0,5400,0,1000,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-ff27be7d1ced15fe9c8d,UNDRR DesInventar Nepal,2011,7,1,Eastern Region,Saptari,PORTAHA,RAIN,0,0,0,2700,0,500,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-95c09a445107cb9e2801,UNDRR DesInventar Nepal,2011,7,1,Eastern Region,Sunsari,Bhokraha,HEAVY RAINS,0,0,0,135,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-e803a93eb25ac8626490,UNDRR DesInventar Nepal,2011,7,1,Eastern Region,Sunsari,Duhabi,HEAVY RAINS,0,0,0,270,0,50,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-8f8eb57fe66e63dde8fa,UNDRR DesInventar Nepal,2011,7,1,Eastern Region,Sunsari,Inaruwa Municipality,HEAVY RAINS,0,0,0,675,0,125,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-2d12e03d69a02d8877a2,UNDRR DesInventar Nepal,2011,7,1,Western Region,Syangja,DHAPUK SIMAL BHANJYANG,RAIN,0,1,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-53581b436169b387e7d4,UNDRR DesInventar Nepal,2011,7,1,Western Region,Tanahu,RISING_RANIPOKHARI,HEAVY RAINS,3,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-1febba8d1d3ce93a7b60,UNDRR DesInventar Nepal,2011,7,1,Western Region,Tanahu,UNKNOWN,HEAVY RAINS,0,3,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-bfaa01d8ce52229ca033,UNDRR DesInventar Nepal,2011,7,2,Central Region,Mahotari,Bijalapura,RAIN,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-c4d2ba41ab9d6cb3d31b,UNDRR DesInventar Nepal,2011,7,2,Western Region,Palpa,MADANPOKHARA,RAIN,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-5d9160e8582313aa9a1d,UNDRR DesInventar Nepal,2011,7,2,Central Region,Rautahat,KARUNIVA,RAIN,0,1,0,0,0,0,1,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-1321891404ca05af46da,UNDRR DesInventar Nepal,2011,7,3,Mid-Western Region,Bardiya,JAMUNT,RAIN,0,1,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-a4e2645e6068626c85d7,UNDRR DesInventar Nepal,2011,7,3,Mid-Western Region,Bardiya,PADNAHA,RAIN,0,1,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-e5dfadb47d1a6e8e048b,UNDRR DesInventar Nepal,2011,7,3,Central Region,Makwanpur,HETAUDA MUNICIPALITY,RAIN,2,0,0,2000,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-bcb0088534569cc8f74e,UNDRR DesInventar Nepal,2011,7,3,Central Region,Sarlahi,NOKAILWA,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-433f3fc3208136b1f731,UNDRR DesInventar Nepal,2011,7,4,Mid-Western Region,Bardiya,UNKNOWN,HEAVY RAINS,0,1,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-eabbd40cb0a7e2eb0c22,UNDRR DesInventar Nepal,2011,7,5,Mid-Western Region,Bardiya,BHIMMAPUR,RAIN,0,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-7f0ec7b1585c483ebdc0,UNDRR DesInventar Nepal,2011,7,5,Far Western Region,Kailali,BASAUTI,RAIN,0,0,0,135,0,25,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-5537b6e99cb1f7dc9fa7,UNDRR DesInventar Nepal,2011,7,5,Far Western Region,Kailali,CHAUMALA,HEAVY RAINS,0,0,0,0,1,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-4782fe1b4f86e8ada94d,UNDRR DesInventar Nepal,2011,7,5,Central Region,Rautahat,PIPARA RAJBARA,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-8cea28bf3e0f971afc40,UNDRR DesInventar Nepal,2011,7,6,Far Western Region,Kailali,GODAWARI,RAIN,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-0d6e78f9143228f40e54,UNDRR DesInventar Nepal,2011,7,6,Far Western Region,Kailali,UNKNOWN,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-3b7f9f5b8b8b99f2aeb4,UNDRR DesInventar Nepal,2011,7,6,Western Region,Kapilbastu,UNKNOWN,HEAVY RAINS,0,1,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-7aa388ba7108b8084316,UNDRR DesInventar Nepal,2011,7,6,Eastern Region,Morang,Biratnagar Municipality,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-c476ee0e158b9064ae62,UNDRR DesInventar Nepal,2011,7,6,Eastern Region,Morang,Govindapur,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-c3ec09eeb2aa1de96c92,UNDRR DesInventar Nepal,2011,7,6,Eastern Region,Morang,Letang,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-3b639d092d75de4fe0af,UNDRR DesInventar Nepal,2011,7,7,Far Western Region,Kailali,BALIYA,HEAVY RAINS,0,1,2,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-b7e3ffb8deb524517c47,UNDRR DesInventar Nepal,2011,7,7,Far Western Region,Kailali,UDASIPUR,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-8e2d73c9b9d445eecf10,UNDRR DesInventar Nepal,2011,7,7,Central Region,Parsa,Birgunj Municipality,HEAVY RAINS,1,0,1,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-ede28ed19f2976e9e3cc,UNDRR DesInventar Nepal,2011,7,8,Mid-Western Region,Surkhet,RAKAM,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-5e49aa2a2739c4cf5916,UNDRR DesInventar Nepal,2011,7,9,Mid-Western Region,Banke,TITIHIRIA,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-0f510df066f34e67f46e,UNDRR DesInventar Nepal,2011,7,10,Eastern Region,Jhapa,KHUDUNABARI,HEAVY RAINS,0,1,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-e04bf639c93e9c945e11,UNDRR DesInventar Nepal,2011,7,10,Far Western Region,Kailali,KHAIRALA,HEAVY RAINS,0,1,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-8d0bdddd9a33e49351a0,UNDRR DesInventar Nepal,2011,7,10,Central Region,Parsa,Nagardaha,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-5341b7ff991e4c569a60,UNDRR DesInventar Nepal,2011,7,10,Central Region,Sindhuli,Ladabhir,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
episode-b1baaa460cbcb1cdb5c6,UNDRR DesInventar Nepal,2011,7,11,Eastern Region,Jhapa,ANARMANI,HEAVY RAINS,1,0,0,0,0,0,0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True
